id,source,split,cif_path,y_true,formula,natoms,structure_failure
mb-mp-e-form-089707,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-089707.cif,-2.144020997868666,Ti2N2O,40,
mb-mp-e-form-076291,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-076291.cif,-1.75468017169335,CsNa5(FeO3)2,56,
mb-mp-e-form-114654,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-114654.cif,-2.7354888887762963,LiV2(OF)3,27,
mb-mp-e-form-132043,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-132043.cif,-3.968503733293333,NaPrF4,18,
mb-mp-e-form-011906,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-011906.cif,0.0263590225000001,Sr3Yb,4,
mb-mp-e-form-116015,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-116015.cif,-2.798868930706333,Na5Pr4Ge4O16F,30,
mb-mp-e-form-113702,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-113702.cif,-2.7068858141541354,Li2V2(PO4)3,76,
mb-mp-e-form-039976,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-039976.cif,-0.5724872608333319,NdCuSn,6,
mb-mp-e-form-032163,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-032163.cif,-0.41160891173913,Ba3(Ge4Rh)4,23,
mb-mp-e-form-045962,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-045962.cif,-0.6904441563988105,In2Rh3S2,7,
mb-mp-e-form-064082,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-064082.cif,-1.3203433046435995,TmH9C5(NO4)2,25,
mb-mp-e-form-075052,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-075052.cif,-1.7331569191666667,BaSrI4,12,
mb-mp-e-form-038954,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-038954.cif,-0.5557891335677082,Te4Mo3W(SeS)2,12,
mb-mp-e-form-023250,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-023250.cif,-0.2519187524133794,CsTmH3,5,
mb-mp-e-form-030267,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-030267.cif,-0.3754059669999997,Tm12Al7Si,40,
mb-mp-e-form-017613,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-017613.cif,-0.121504793839,S4(BrN)3,40,
mb-mp-e-form-047778,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-047778.cif,-0.7159898001341466,K(Zr3I7)4,164,
mb-mp-e-form-104595,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-104595.cif,-2.4929550571964283,Li3P3(WO6)2,80,
mb-mp-e-form-072788,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-072788.cif,-1.6282889275000016,NpOsO3,5,
mb-mp-e-form-094689,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-094689.cif,-2.250469566190476,LiCo3(SiO4)2,42,
mb-mp-e-form-055242,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-055242.cif,-0.9596311872594044,CsH6Rh(N3O4)2,88,
mb-mp-e-form-039447,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-039447.cif,-0.5483619256249996,GaGe3Rh4,8,
mb-mp-e-form-006445,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-006445.cif,0.1859606952777775,LiBeB,12,
mb-mp-e-form-075829,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-075829.cif,-1.779089108434806,CsMg6CO8,16,
mb-mp-e-form-088480,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-088480.cif,-2.1083164734783777,U3Cu2H10(CO10)2,37,
mb-mp-e-form-102249,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-102249.cif,-2.450019115297618,Na4Li5(BO3)3,42,
mb-mp-e-form-053183,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-053183.cif,-0.872809042831428,CoSn(OF)6,28,
mb-mp-e-form-068467,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-068467.cif,-1.4874248929807692,Gd(IO3)3,52,
mb-mp-e-form-052002,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-052002.cif,-0.8526124941666673,Tb4InGe4Rh,20,
mb-mp-e-form-037538,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-037538.cif,-0.4993769279629624,Eu(BIr)4,18,
mb-mp-e-form-087511,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-087511.cif,-2.083966280108696,Dy2(BiO2)7,23,
mb-mp-e-form-054443,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-054443.cif,-0.9042369402812508,Cd10Ga5Cu(AgS5)4,80,
mb-mp-e-form-083728,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-083728.cif,-1.9417562120212768,Ca9La5Br33,94,
mb-mp-e-form-035289,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-035289.cif,-0.4697962422222225,Lu3Ni11Ge4,36,
mb-mp-e-form-029674,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-029674.cif,-0.3655535772499998,K3Bi,8,
mb-mp-e-form-119816,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-119816.cif,-2.927722969583333,Mg14TiAlO16,32,
mb-mp-e-form-059232,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-059232.cif,-1.0890688014756944,ZnS,36,
mb-mp-e-form-087886,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-087886.cif,-2.115767492782966,Rb2RhAuF6,10,
mb-mp-e-form-034622,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-034622.cif,-0.4497299322222226,LiGa3Te5,36,
mb-mp-e-form-019615,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-019615.cif,-0.1632133985714285,Bi4Te3,7,
mb-mp-e-form-047312,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-047312.cif,-0.7080555029310344,Rb3Au3I8,28,
mb-mp-e-form-047939,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-047939.cif,-0.7413232921614584,Te2MoW3(SeS2)2,12,
mb-mp-e-form-030978,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-030978.cif,-0.3952873827777776,CeZnNi,9,
mb-mp-e-form-053715,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-053715.cif,-0.8914195750411094,H3ClO5,36,
mb-mp-e-form-011963,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-011963.cif,-0.00577626375,Mg6GaNi,8,
mb-mp-e-form-040122,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-040122.cif,-0.5648145380357139,NbIr3,8,
mb-mp-e-form-023392,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-023392.cif,-0.2658547787499996,MgMn3Te4,8,
mb-mp-e-form-095255,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-095255.cif,-2.289411622291667,Ba2PdO3,6,
mb-mp-e-form-055395,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-055395.cif,-0.949852016730596,In2AgS3Cl,14,
mb-mp-e-form-089859,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-089859.cif,-2.167198427698412,CaU2(PO2)2,9,
mb-mp-e-form-122054,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-122054.cif,-3.0060168681513857,Sr8Li2B22H2O43,77,
mb-mp-e-form-050156,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-050156.cif,-0.8090427162499996,CeGePd2,16,
mb-mp-e-form-102185,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-102185.cif,-2.447070507187501,Dy2S3,40,
mb-mp-e-form-006484,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-006484.cif,0.1732126025000004,Ac3Ce,4,
mb-mp-e-form-066004,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-066004.cif,-1.4014059039713886,NaNi2H3(SO5)2,18,
mb-mp-e-form-064302,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-064302.cif,-1.3262116856250004,Zr3S2,5,
mb-mp-e-form-073491,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-073491.cif,-1.650849915232,BeH8(NF2)2,60,
mb-mp-e-form-052933,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-052933.cif,-0.8672056438461531,MgCu2(NiO4)2,52,
mb-mp-e-form-090199,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-090199.cif,-2.1592439500000005,MgFe(SiO2)2,16,
mb-mp-e-form-063244,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-063244.cif,-1.2491464110971784,Rb6CdO4,22,
mb-mp-e-form-098187,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-098187.cif,-2.364263390178572,Sm2TmS4,14,
mb-mp-e-form-001267,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-001267.cif,1.23964947625,NaCa2Rh,4,
mb-mp-e-form-126998,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-126998.cif,-3.259521177833,BaCrCdF7,40,
mb-mp-e-form-104551,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-104551.cif,-2.504296263274211,Li6Mn(BO3)3,76,
mb-mp-e-form-029864,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-029864.cif,-0.36031599875,Sc2AlCd,4,
mb-mp-e-form-092436,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-092436.cif,-2.206783210841837,LiNiPO4,56,
mb-mp-e-form-006245,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-006245.cif,0.1738158652940001,SnCCl3,5,
mb-mp-e-form-068015,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-068015.cif,-1.4868897445625002,Co21As11O48,80,
mb-mp-e-form-009164,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-009164.cif,0.0705585781250004,Mg14MnCu,16,
mb-mp-e-form-070459,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-070459.cif,-1.5525365953192305,C3ICl(OF3)2,52,
mb-mp-e-form-011984,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-011984.cif,-0.0045934637499998,LiMg6Al,8,
mb-mp-e-form-103266,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-103266.cif,-2.480932461971153,V9O17,52,
mb-mp-e-form-073913,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-073913.cif,-1.7063005847500008,CaCuO3,5,
mb-mp-e-form-122123,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-122123.cif,-2.9868674845000003,Ca2ScReO6,20,
mb-mp-e-form-001157,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-001157.cif,1.4979603375,Pd2PbAu,4,
mb-mp-e-form-107822,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-107822.cif,-2.589369312197379,CsEuCl3,5,
mb-mp-e-form-062471,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-062471.cif,-1.2335532420739994,H3ClO,5,
mb-mp-e-form-016384,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-016384.cif,-0.0970284537179483,TmMn6InSn5,13,
mb-mp-e-form-128310,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-128310.cif,-3.3754823344958624,Cs2RbZrOF5,10,
mb-mp-e-form-007753,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-007753.cif,0.1319066158333335,DyHoMn4,6,
mb-mp-e-form-086252,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-086252.cif,-2.049661815942,Ba3Mn4PtO12,20,
mb-mp-e-form-029313,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-029313.cif,-0.3685210436206239,Zr6Al7Cu16H3,32,
mb-mp-e-form-097656,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-097656.cif,-2.3388174513622224,Fe3(OF2)2,18,
mb-mp-e-form-005020,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-005020.cif,0.2553418182638888,BC5,6,
mb-mp-e-form-128895,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-128895.cif,-3.425711241904445,Li2SiF6,27,
mb-mp-e-form-123568,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-123568.cif,-3.0311263688,La19(RuO6)8,75,
mb-mp-e-form-104416,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-104416.cif,-2.5041164169419776,Li2Mn(PO4)2,104,
mb-mp-e-form-083430,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-083430.cif,-1.9610707943220336,Fe15(Ge2O9)4,59,
mb-mp-e-form-070874,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-070874.cif,-1.6043714642187492,CaNiBiO5,32,
mb-mp-e-form-125607,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-125607.cif,-3.1519522387140007,Li3VF6,20,
mb-mp-e-form-033656,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-033656.cif,-0.4331249810000003,Ho(CrSi)2,5,
mb-mp-e-form-026577,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-026577.cif,-0.3122082516666668,LaNi2,6,
mb-mp-e-form-019733,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-019733.cif,-0.1603823574133337,LaFe5H12,18,
mb-mp-e-form-033246,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-033246.cif,-0.4296090744444443,Lu2CoGe6,9,
mb-mp-e-form-079855,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-079855.cif,-1.8590687613357888,Ba2Mn3Tl2Zn2O10,19,
mb-mp-e-form-125523,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-125523.cif,-3.1251185506250003,NdSmO2,4,
mb-mp-e-form-013526,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-013526.cif,-0.0294803434615387,Zn10Fe3,26,
mb-mp-e-form-131343,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-131343.cif,-3.6941740735711113,Li2ZrF6,36,
mb-mp-e-form-042873,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-042873.cif,-0.6025063974999991,LiTaIr2,4,
mb-mp-e-form-034900,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-034900.cif,-0.4751648845833336,Sm2InHg,4,
mb-mp-e-form-025543,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-025543.cif,-0.2984112804166665,CaIn2Cu,8,
mb-mp-e-form-072975,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-072975.cif,-1.6555066181919642,P4PtIO10,64,
mb-mp-e-form-035672,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-035672.cif,-0.4737463361111109,Lu5NiPb3,18,
mb-mp-e-form-033884,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-033884.cif,-0.4420726212499999,Pr2CdPb,4,
mb-mp-e-form-116602,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-116602.cif,-2.7891317409000003,SrLaCl5,14,
mb-mp-e-form-063648,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-063648.cif,-1.246340901875,La3Ge3Br2,16,
mb-mp-e-form-127347,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-127347.cif,-3.272090164722222,SiO2,36,
mb-mp-e-form-030202,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-030202.cif,-0.3771505146875009,Y5Mg5Al12(Fe2Si3)2,32,
mb-mp-e-form-035490,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-035490.cif,-0.4663129099999992,La(SiAg)2,5,
mb-mp-e-form-055866,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-055866.cif,-0.9367797323214282,Bi2O5,14,
mb-mp-e-form-125368,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-125368.cif,-3.1252707344411115,Mg5B3O9F,72,
mb-mp-e-form-095015,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-095015.cif,-2.299141639726564,Gd2ZrS5,32,
mb-mp-e-form-118927,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-118927.cif,-2.906932709408482,BaMg30NbO32,64,
mb-mp-e-form-124089,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-124089.cif,-3.117493378751837,Rb2ErTi(PO4)3,76,
