calibration,coefficient,value
affine_energy_composition,beta_Z9,-4.0794285481102825
affine_energy_composition,beta_Z10,0.0
affine_energy_composition,beta_Z11,-4.296287813677023
affine_energy_composition,beta_Z12,-3.699634989779068
affine_energy_composition,beta_Z13,-1.498857180835588
affine_energy_composition,beta_Z14,0.12034050357602713
affine_energy_composition,beta_Z15,0.3644987718336861
affine_energy_composition,beta_Z16,-1.497298150931071
affine_energy_composition,beta_Z17,-3.7323888640810603
affine_energy_composition,beta_Z18,0.0
affine_energy_composition,beta_Z19,-4.471114577283939
affine_energy_composition,beta_Z20,-3.393487296256004
affine_energy_composition,beta_Z21,0.9254176946305135
affine_energy_composition,beta_Z22,2.5842336911661477
affine_energy_composition,beta_Z23,3.4045931183571634
affine_energy_composition,beta_Z24,4.363416064701249
affine_energy_composition,beta_Z25,3.122106919565623
affine_energy_composition,beta_Z26,2.4364650283004297
affine_energy_composition,beta_Z27,1.8348342393178683
affine_energy_composition,beta_Z28,0.3366550166457173
affine_energy_composition,beta_Z29,-1.227708687316136
affine_energy_composition,beta_Z30,-4.067209230553716
affine_energy_composition,beta_Z31,-2.2958808107416955
affine_energy_composition,beta_Z32,-0.6586748715580694
affine_energy_composition,beta_Z33,-0.26353492306782134
affine_energy_composition,beta_Z34,-2.014230271325919
affine_energy_composition,beta_Z35,-3.8750269936173676
affine_energy_composition,beta_Z36,-3.3074825015179283
affine_energy_composition,beta_Z37,-4.438872104940457
affine_energy_composition,beta_Z38,-4.13501510717276
affine_energy_composition,beta_Z39,1.1465824433491334
affine_energy_composition,beta_Z40,3.0680815444613905
affine_energy_composition,beta_Z41,4.924061884612796
affine_energy_composition,beta_Z42,5.672410494153539
affine_energy_composition,beta_Z43,5.813872455624999
affine_energy_composition,beta_Z44,3.871122538650171
affine_energy_composition,beta_Z45,1.9624067369894407
affine_energy_composition,beta_Z46,-0.19584878932620503
affine_energy_composition,beta_Z47,-2.4257758201806245
affine_energy_composition,beta_Z48,-4.382762647905733
affine_energy_composition,beta_Z49,-2.7104320546168665
affine_energy_composition,beta_Z50,-1.2252342112254424
affine_energy_composition,beta_Z51,-1.3007069498994797
affine_energy_composition,beta_Z52,-2.304424343675814
affine_energy_composition,beta_Z53,-3.948432048617175
affine_energy_composition,beta_Z54,0.0
affine_energy_composition,beta_Z55,-4.690695351685079
affine_energy_composition,beta_Z56,-3.426990479422727
affine_energy_composition,beta_Z57,-0.7382434336952198
affine_energy_composition,beta_Z58,0.2725585039066696
affine_energy_composition,beta_Z59,-0.8253266007043295
affine_energy_composition,beta_Z60,-0.6262226644239317
affine_energy_composition,beta_Z61,-0.6367928508031953
affine_energy_composition,beta_Z62,-0.900175619225113
affine_energy_composition,beta_Z63,4.548275506473175
affine_energy_composition,beta_Z64,8.928060169239206
affine_energy_composition,beta_Z65,-1.0826993451428442
affine_energy_composition,beta_Z66,-0.7898978094872386
affine_energy_composition,beta_Z67,-0.9084955857690051
affine_energy_composition,beta_Z68,-0.9629114352610495
affine_energy_composition,beta_Z69,-0.9613186260204712
affine_energy_composition,beta_Z70,-4.0416111056609045
affine_energy_composition,beta_Z71,-0.9437536261172377
affine_energy_composition,beta_Z72,4.440878250304383
affine_energy_composition,beta_Z73,6.5160310998564634
affine_energy_composition,beta_Z74,7.592175128112195
affine_energy_composition,beta_Z75,8.449408680420701
affine_energy_composition,beta_Z76,6.043801128458301
affine_energy_composition,beta_Z77,3.262575152409161
affine_energy_composition,beta_Z78,0.6853444523093521
affine_energy_composition,beta_Z79,-2.1272972127814582
affine_energy_composition,beta_Z80,-5.025214903899824
affine_energy_composition,beta_Z81,-3.0951870640700347
affine_energy_composition,beta_Z82,-1.6061953998806824
affine_energy_composition,beta_Z83,-1.8276986161468174
affine_energy_composition,beta_Z84,0.0
affine_energy_composition,beta_Z85,0.0
affine_energy_composition,beta_Z86,0.0
affine_energy_composition,beta_Z87,0.0
affine_energy_composition,beta_Z88,0.0
affine_energy_composition,beta_Z89,-1.2284641870265331
affine_energy_composition,beta_Z90,2.3713869795128586
affine_energy_composition,beta_Z91,3.9823159251432494
affine_energy_composition,beta_Z92,5.703722224998593
affine_energy_composition,beta_Z93,0.0
affine_energy_composition,beta_Z94,0.0
affine_energy_composition,beta_Z95,0.0
affine_energy_composition,beta_Z96,0.0
affine_energy_composition,beta_Z97,0.0
affine_energy_composition,beta_Z98,0.0
affine_energy_composition,beta_Z99,0.0
affine_energy_composition,beta_Z100,0.0
affine_energy_composition,beta_Z101,0.0
affine_energy_composition,beta_Z102,0.0
affine_energy_composition,beta_Z103,0.0
affine_energy_composition,beta_Z104,0.0
affine_energy_composition,beta_Z105,0.0
affine_energy_composition,beta_Z106,0.0
affine_energy_composition,beta_Z107,0.0
affine_energy_composition,beta_Z108,0.0
affine_energy_composition,beta_Z109,0.0
affine_energy_composition,beta_Z110,0.0
affine_energy_composition,beta_Z111,0.0
affine_energy_composition,beta_Z112,0.0
affine_energy_composition,beta_Z113,0.0
affine_energy_composition,beta_Z114,0.0
affine_energy_composition,beta_Z115,0.0
affine_energy_composition,beta_Z116,0.0
affine_energy_composition,beta_Z117,0.0
affine_energy_composition,beta_Z118,0.0
affine_energy_composition,bias,5.345673045691854
composition_only_linear,beta_Z1,0.7176392501780863
composition_only_linear,beta_Z2,0.0
composition_only_linear,beta_Z3,-0.45094639589257035
composition_only_linear,beta_Z4,0.1483025330944914
composition_only_linear,beta_Z5,-0.5976825818719396
composition_only_linear,beta_Z6,0.11111355388528024
composition_only_linear,beta_Z7,-0.2971043146493563
composition_only_linear,beta_Z8,-2.725186494438447
composition_only_linear,beta_Z9,-3.1693677933093083
composition_only_linear,beta_Z10,0.0
composition_only_linear,beta_Z11,-0.46663862688114777
composition_only_linear,beta_Z12,0.5964723261363868
composition_only_linear,beta_Z13,0.026364171675111632
composition_only_linear,beta_Z14,-0.03562231313622104
composition_only_linear,beta_Z15,-0.6145962939553834
composition_only_linear,beta_Z16,-0.8688879287960934
composition_only_linear,beta_Z17,-1.3774149849245458
composition_only_linear,beta_Z18,0.0
composition_only_linear,beta_Z19,-0.5111367955303663
composition_only_linear,beta_Z20,-0.8497590948493143
composition_only_linear,beta_Z21,-0.6107665836516036
composition_only_linear,beta_Z22,-0.5784103805468197
composition_only_linear,beta_Z23,0.31666949654154464
composition_only_linear,beta_Z24,1.1317625536444675
composition_only_linear,beta_Z25,0.20600716446142586
composition_only_linear,beta_Z26,1.4957929192100405
composition_only_linear,beta_Z27,1.1738884877118063
composition_only_linear,beta_Z28,0.49372270993130785
composition_only_linear,beta_Z29,0.5824022887740647
composition_only_linear,beta_Z30,0.43557013332219763
composition_only_linear,beta_Z31,0.47729587084166475
composition_only_linear,beta_Z32,0.10211560461718523
composition_only_linear,beta_Z33,-0.3710247621861477
composition_only_linear,beta_Z34,-0.20578710446175633
composition_only_linear,beta_Z35,-0.3956337488175584
composition_only_linear,beta_Z36,9.619779892569081
composition_only_linear,beta_Z37,-0.28743801167004807
composition_only_linear,beta_Z38,-1.1995985111432486
composition_only_linear,beta_Z39,0.08358755195383011
composition_only_linear,beta_Z40,-0.8974662617135308
composition_only_linear,beta_Z41,-0.9705575982382944
composition_only_linear,beta_Z42,0.8773862969365875
composition_only_linear,beta_Z43,0.7698541614795141
composition_only_linear,beta_Z44,1.5494221883235457
composition_only_linear,beta_Z45,0.23003888442891393
composition_only_linear,beta_Z46,-0.07123572095119858
composition_only_linear,beta_Z47,1.1160581062360782
composition_only_linear,beta_Z48,0.6020404572885725
composition_only_linear,beta_Z49,0.45934171719843875
composition_only_linear,beta_Z50,0.6994040118352359
composition_only_linear,beta_Z51,0.41348324963337757
composition_only_linear,beta_Z52,0.07029140557815404
composition_only_linear,beta_Z53,-0.34303838942890325
composition_only_linear,beta_Z54,0.0
composition_only_linear,beta_Z55,-0.03550934827608904
composition_only_linear,beta_Z56,-0.02520401358110237
composition_only_linear,beta_Z57,-1.0641170077055524
composition_only_linear,beta_Z58,-1.9333192922121836
composition_only_linear,beta_Z59,-0.4107180172818927
composition_only_linear,beta_Z60,0.13903375402461512
composition_only_linear,beta_Z61,-0.12468502232332537
composition_only_linear,beta_Z62,-0.8881266072827154
composition_only_linear,beta_Z63,-2.2118140278771
composition_only_linear,beta_Z64,-1.3080971059829964
composition_only_linear,beta_Z65,-2.7771686545812804
composition_only_linear,beta_Z66,-0.1593633981245856
composition_only_linear,beta_Z67,-0.6129558823047052
composition_only_linear,beta_Z68,-0.8502424609240921
composition_only_linear,beta_Z69,-0.967931291752199
composition_only_linear,beta_Z70,-0.2922534176731558
composition_only_linear,beta_Z71,-0.671327179257427
composition_only_linear,beta_Z72,-0.05066997043435439
composition_only_linear,beta_Z73,-0.760682366871375
composition_only_linear,beta_Z74,0.8282020429410951
composition_only_linear,beta_Z75,4.588343070888314
composition_only_linear,beta_Z76,2.6889209693790894
composition_only_linear,beta_Z77,0.5318652364932072
composition_only_linear,beta_Z78,-0.025425890874900475
composition_only_linear,beta_Z79,-0.049960036255224986
composition_only_linear,beta_Z80,0.6099984327198378
composition_only_linear,beta_Z81,0.666566727232257
composition_only_linear,beta_Z82,0.955688180669084
composition_only_linear,beta_Z83,0.0931423437099577
composition_only_linear,beta_Z84,0.0
composition_only_linear,beta_Z85,0.0
composition_only_linear,beta_Z86,0.0
composition_only_linear,beta_Z87,0.0
composition_only_linear,beta_Z88,0.0
composition_only_linear,beta_Z89,0.7693846174749533
composition_only_linear,beta_Z90,-5.457594975880995
composition_only_linear,beta_Z91,2.3209509999809703
composition_only_linear,beta_Z92,-0.12543695236562621
composition_only_linear,beta_Z93,0.0
composition_only_linear,beta_Z94,0.0
composition_only_linear,beta_Z95,0.0
composition_only_linear,beta_Z96,0.0
composition_only_linear,beta_Z97,0.0
composition_only_linear,beta_Z98,0.0
composition_only_linear,beta_Z99,0.0
composition_only_linear,beta_Z100,0.0
composition_only_linear,beta_Z101,0.0
composition_only_linear,beta_Z102,0.0
composition_only_linear,beta_Z103,0.0
composition_only_linear,beta_Z104,0.0
composition_only_linear,beta_Z105,0.0
composition_only_linear,beta_Z106,0.0
composition_only_linear,beta_Z107,0.0
composition_only_linear,beta_Z108,0.0
composition_only_linear,beta_Z109,0.0
composition_only_linear,beta_Z110,0.0
composition_only_linear,beta_Z111,0.0
composition_only_linear,beta_Z112,0.0
composition_only_linear,beta_Z113,0.0
composition_only_linear,beta_Z114,0.0
composition_only_linear,beta_Z115,0.0
composition_only_linear,beta_Z116,0.0
composition_only_linear,beta_Z117,0.0
composition_only_linear,beta_Z118,0.0
composition_only_linear,bias,-0.6081159589620124
