id,source,split,cif_path,y_true,formula,natoms,structure_failure
mb-mp-e-form-041858,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-041858.cif,-0.5940986857499994,Np(SiPd)2,5,
mb-mp-e-form-119057,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-119057.cif,-2.897296531782966,Rb2AlAuF6,10,
mb-mp-e-form-037651,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-037651.cif,-0.5001890720370368,Er4NiB13,36,
mb-mp-e-form-020530,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-020530.cif,-0.2052947132142861,Al6Re,14,
mb-mp-e-form-096411,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-096411.cif,-2.3133463201151714,Na5P3H2O11,42,
mb-mp-e-form-105131,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-105131.cif,-2.5104587554456463,Li2InP2HO8,28,
mb-mp-e-form-075510,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-075510.cif,-1.7353411792966666,K2CuCl3,24,
mb-mp-e-form-038096,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-038096.cif,-0.5273527637500006,EuAu3,4,
mb-mp-e-form-101435,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-101435.cif,-2.433468072513333,Li4Mn3O5F3,15,
mb-mp-e-form-032419,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-032419.cif,-0.4088229999895237,In2AgTe3Cl,7,
mb-mp-e-form-127429,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-127429.cif,-3.251675622000001,SiO2,60,
mb-mp-e-form-011066,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-011066.cif,0.0292043650000002,LaMg14Cu,16,
mb-mp-e-form-130059,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-130059.cif,-3.594828714833,BaAlCdF7,40,
mb-mp-e-form-073671,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-073671.cif,-1.658872567083333,BaCaI4,24,
mb-mp-e-form-046834,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-046834.cif,-0.7001524272817451,Ti13Si31Ni40,168,
mb-mp-e-form-109331,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-109331.cif,-2.603409450484694,Na3Ga(PO4)2,56,
mb-mp-e-form-088307,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-088307.cif,-2.096534681553572,P2PtO7,40,
mb-mp-e-form-046917,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-046917.cif,-0.7210270966666664,ThAu2,3,
mb-mp-e-form-106062,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-106062.cif,-2.53309033468254,NaNbWO6,18,
mb-mp-e-form-060390,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-060390.cif,-1.1263717493921426,RbSm2Ag3Se5,22,
mb-mp-e-form-130626,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-130626.cif,-3.5322161498366675,ErClO,6,
mb-mp-e-form-066991,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-066991.cif,-1.456757838937062,RbCd6C12ClO26,46,
mb-mp-e-form-079986,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-079986.cif,-1.8689697728364283,Li4MnCo2O7,28,
mb-mp-e-form-010350,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-010350.cif,0.03970470875,CdHg3,4,
mb-mp-e-form-014686,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-014686.cif,-0.0335170766666645,PrOs2,6,
mb-mp-e-form-117727,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-117727.cif,-2.8303828729957887,Ca2Mn2(SiO4)3,76,
mb-mp-e-form-034554,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-034554.cif,-0.4539732147499989,U2Mn3Si5,40,
mb-mp-e-form-108731,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-108731.cif,-2.582181922024966,RbSrCl3,5,
mb-mp-e-form-129415,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-129415.cif,-3.411145525416667,La2TiZnO6,20,
mb-mp-e-form-033030,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-033030.cif,-0.4354028619708332,BH6N,16,
mb-mp-e-form-115297,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-115297.cif,-2.7565966625657894,Si6O13,76,
mb-mp-e-form-065715,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-065715.cif,-1.3656620515740738,Co(BiO3)2,27,
mb-mp-e-form-048509,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-048509.cif,-0.7502738914635417,K2In3CuSe6,48,
mb-mp-e-form-057166,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-057166.cif,-1.0219013619236033,Mn2(SeO4)3,68,
mb-mp-e-form-079515,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-079515.cif,-1.845349925854156,Cs2MgH12(SO7)2,62,
mb-mp-e-form-047180,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-047180.cif,-0.7123915134099832,Cs3SnPSe7,24,
mb-mp-e-form-089168,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-089168.cif,-2.139807605937501,LaSI,24,
mb-mp-e-form-114825,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-114825.cif,-2.759120224375,HfMg14SnO16,32,
mb-mp-e-form-051253,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-051253.cif,-0.8154921237499995,YSnPt2,8,
mb-mp-e-form-125539,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-125539.cif,-3.1374678624330343,Sr2LiNb3O10,16,
mb-mp-e-form-128645,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-128645.cif,-3.369262130218752,Dy2SeO2,5,
mb-mp-e-form-084631,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-084631.cif,-1.997629929375,K5YO4,80,
mb-mp-e-form-061664,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-061664.cif,-1.1688651611774437,Rb5Re3S7,30,
mb-mp-e-form-027089,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-027089.cif,-0.3323718825000004,GdDyZn2,4,
mb-mp-e-form-110235,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-110235.cif,-2.618078890340909,Ho2Ru2O7,22,
mb-mp-e-form-114263,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-114263.cif,-2.7307601230833343,VBO3,10,
mb-mp-e-form-111669,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-111669.cif,-2.653172740823333,V2O3F,24,
mb-mp-e-form-129611,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-129611.cif,-3.413087949291126,Th4P6O23,66,
mb-mp-e-form-006603,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-006603.cif,0.2117877537499999,Sr3Dy,8,
mb-mp-e-form-086630,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-086630.cif,-2.0368171764285714,LiVNiO4,14,
mb-mp-e-form-094460,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-094460.cif,-2.2740573229976464,Li10Mn2V3Cr3O16,34,
mb-mp-e-form-079038,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-079038.cif,-1.8565102741225,Li9Mn2Co5O16,32,
mb-mp-e-form-065813,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-065813.cif,-1.3350346320312507,HfTlCuS3,12,
mb-mp-e-form-001300,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-001300.cif,1.41835642875,ScZn2Cd,4,
mb-mp-e-form-047942,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-047942.cif,-0.7402022814830764,Ca5(OsN3)2,52,
mb-mp-e-form-061952,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-061952.cif,-1.2338992084821432,Eu(AlSe2)2,14,
mb-mp-e-form-038092,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-038092.cif,-0.52104676625,CeZnAu2,4,
mb-mp-e-form-093762,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-093762.cif,-2.24658990725,Mg2VIrO6,20,
mb-mp-e-form-013373,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-013373.cif,-0.0162645224999999,Mg5Ge,6,
mb-mp-e-form-069730,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-069730.cif,-1.5229323367063898,Rb8Fe2O7,68,
mb-mp-e-form-105015,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-105015.cif,-2.507971075401399,Na7Mn5P3H6O15F13,196,
mb-mp-e-form-024038,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-024038.cif,-0.2779718645428124,SbC2SCl3O,64,
mb-mp-e-form-074074,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-074074.cif,-1.6982357467500002,SrPdO3,5,
mb-mp-e-form-113899,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-113899.cif,-2.7431120224206347,MgV(PO3)4,36,
mb-mp-e-form-086845,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-086845.cif,-2.0851070053571426,ZnCr2O4,28,
mb-mp-e-form-073483,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-073483.cif,-1.6772334184166664,K4CO4,18,
mb-mp-e-form-072242,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-072242.cif,-1.6186424711250005,Li5Co4NiO10,20,
mb-mp-e-form-040810,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-040810.cif,-0.5667449074999995,PaAlRu2,4,
mb-mp-e-form-113441,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-113441.cif,-2.705504339266529,Na2TiSi4H4O13,48,
mb-mp-e-form-059810,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-059810.cif,-1.115216620833334,Na3NiO2,24,
mb-mp-e-form-046741,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-046741.cif,-0.6997440936363636,Ce3Ge5Pd14,88,
mb-mp-e-form-104896,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-104896.cif,-2.514042410966032,LiMnV(PO4)3,36,
mb-mp-e-form-088930,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-088930.cif,-2.123950686024965,Rb2LuCuCl6,10,
mb-mp-e-form-042959,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-042959.cif,-0.6233916239583337,TeMoWSe2S,12,
mb-mp-e-form-003489,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-003489.cif,0.562479594380938,PdS(NO)3,32,
mb-mp-e-form-076266,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-076266.cif,-1.750105386749166,NaNi2H3(SO5)2,18,
mb-mp-e-form-015604,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-015604.cif,-0.0616878680950003,Ni3N,8,
mb-mp-e-form-104036,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-104036.cif,-2.4872658814130424,Ba3FeGe5O14,23,
mb-mp-e-form-012506,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-012506.cif,-0.0053444625641007,Tb(Fe3Mo)3,13,
mb-mp-e-form-027201,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-027201.cif,-0.3260926994806699,PCSN3O2,64,
mb-mp-e-form-012649,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-012649.cif,0.0044134012499998,C,2,
mb-mp-e-form-061993,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-061993.cif,-1.2421925532413791,Cs2PrAgI6,10,
mb-mp-e-form-064129,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-064129.cif,-1.3281887570435993,LuH9C5(NO4)2,50,
mb-mp-e-form-077336,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-077336.cif,-1.8044332160834005,Na2ZnH8(SO6)2,50,
mb-mp-e-form-124589,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-124589.cif,-3.0893642930155565,Li2VF6,9,
mb-mp-e-form-088345,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-088345.cif,-2.1138504335157142,Al(HO)3,14,
mb-mp-e-form-080632,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-080632.cif,-1.8621940321428576,LiCoSnO4,14,
mb-mp-e-form-008021,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-008021.cif,0.11189309375,YMg6Co,8,
mb-mp-e-form-028543,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-028543.cif,-0.3534247161111115,GePt2,9,
mb-mp-e-form-076539,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-076539.cif,-1.775745537291667,NaFe2O3,24,
mb-mp-e-form-021126,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-021126.cif,-0.2144002187499989,TaFe2Ge,4,
mb-mp-e-form-015821,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-015821.cif,-0.0623979799999996,Li2CeAl,4,
mb-mp-e-form-120883,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-120883.cif,-2.9627069292187493,BaCaMg30O32,64,
mb-mp-e-form-110782,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-110782.cif,-2.6572791650000003,Mg6CrCuO8,16,
mb-mp-e-form-042784,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-042784.cif,-0.6087496033333331,CaSb2,6,
mb-mp-e-form-054591,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-054591.cif,-0.9319274843925004,KN3O4,32,
