id,formula,cif_path,split,y_true,canonical_reference_prediction,canonical_reference_col,natoms,nelements
mb-mp-e-form-023250,CsTmH3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-023250.cif,train,-0.2519187524133794,-0.0485662538838044,pred_affine_energy_composition,5,3
mb-mp-e-form-030267,Tm12Al7Si,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-030267.cif,train,-0.3754059669999997,-0.3816865561390578,pred_affine_energy_composition,40,3
mb-mp-e-form-017613,S4(BrN)3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-017613.cif,train,-0.121504793839,-0.0675842231709018,pred_affine_energy_composition,40,3
mb-mp-e-form-047778,K(Zr3I7)4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-047778.cif,train,-0.7159898001341466,-0.7212864568375076,pred_affine_energy_composition,164,3
mb-mp-e-form-104595,Li3P3(WO6)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-104595.cif,train,-2.4929550571964283,-2.590020535476046,pred_affine_energy_composition,80,4
mb-mp-e-form-072788,NpOsO3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-072788.cif,train,-1.6282889275000016,-2.1073998123422206,pred_affine_energy_composition,5,3
mb-mp-e-form-094689,LiCo3(SiO4)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-094689.cif,train,-2.250469566190476,-2.1142653340986777,pred_affine_energy_composition,42,4
mb-mp-e-form-055242,CsH6Rh(N3O4)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-055242.cif,train,-0.9596311872594044,-0.9289189452805297,pred_affine_energy_composition,88,5
mb-mp-e-form-039447,GaGe3Rh4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-039447.cif,train,-0.5483619256249996,-0.5529372170869621,pred_affine_energy_composition,8,3
mb-mp-e-form-006445,LiBeB,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-006445.cif,train,0.1859606952777775,0.1883786113142379,pred_affine_energy_composition,12,3
mb-mp-e-form-075829,CsMg6CO8,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-075829.cif,train,-1.779089108434806,-1.6636963203128667,pred_affine_energy_composition,16,4
mb-mp-e-form-088480,U3Cu2H10(CO10)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-088480.cif,train,-2.1083164734783777,-2.1170047482234864,pred_affine_energy_composition,37,5
mb-mp-e-form-102249,Na4Li5(BO3)3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-102249.cif,train,-2.450019115297618,-2.486496270199145,pred_affine_energy_composition,42,4
mb-mp-e-form-053183,CoSn(OF)6,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-053183.cif,train,-0.872809042831428,-0.8854598860630953,pred_affine_energy_composition,28,4
mb-mp-e-form-068467,Gd(IO3)3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-068467.cif,train,-1.4874248929807692,-1.584535304470042,pred_affine_energy_composition,52,3
mb-mp-e-form-052002,Tb4InGe4Rh,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-052002.cif,train,-0.8526124941666673,-0.8403460018431315,pred_affine_energy_composition,20,4
mb-mp-e-form-037538,Eu(BIr)4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-037538.cif,train,-0.4993769279629624,-0.4736038359226757,pred_affine_energy_composition,18,3
mb-mp-e-form-087511,Dy2(BiO2)7,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-087511.cif,train,-2.083966280108696,-2.104080798754218,pred_affine_energy_composition,23,3
mb-mp-e-form-054443,Cd10Ga5Cu(AgS5)4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-054443.cif,train,-0.9042369402812508,-0.8636063380342598,pred_affine_energy_composition,80,5
mb-mp-e-form-083728,Ca9La5Br33,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-083728.cif,train,-1.9417562120212768,-1.865851300309661,pred_affine_energy_composition,94,3
mb-mp-e-form-035289,Lu3Ni11Ge4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-035289.cif,train,-0.4697962422222225,-0.5457595113362046,pred_affine_energy_composition,36,3
mb-mp-e-form-029674,K3Bi,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-029674.cif,train,-0.3655535772499998,-0.4913622332266947,pred_affine_energy_composition,8,2
mb-mp-e-form-119816,Mg14TiAlO16,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-119816.cif,train,-2.927722969583333,-2.924176565304588,pred_affine_energy_composition,32,4
mb-mp-e-form-059232,ZnS,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-059232.cif,train,-1.0890688014756944,-1.0849352180273335,pred_affine_energy_composition,36,2
mb-mp-e-form-087886,Rb2RhAuF6,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-087886.cif,train,-2.115767492782966,-2.2621957938014168,pred_affine_energy_composition,10,4
mb-mp-e-form-034622,LiGa3Te5,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-034622.cif,train,-0.4497299322222226,-0.4712499939615592,pred_affine_energy_composition,36,3
mb-mp-e-form-019615,Bi4Te3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-019615.cif,train,-0.1632133985714285,-0.0413465495835013,pred_affine_energy_composition,7,2
mb-mp-e-form-047312,Rb3Au3I8,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-047312.cif,train,-0.7080555029310344,-0.776231483231704,pred_affine_energy_composition,28,3
mb-mp-e-form-047939,Te2MoW3(SeS2)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-047939.cif,train,-0.7413232921614584,-0.7323691720213914,pred_affine_energy_composition,12,5
mb-mp-e-form-030978,CeZnNi,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-030978.cif,train,-0.3952873827777776,-0.3878776037713217,pred_affine_energy_composition,9,3
mb-mp-e-form-053715,H3ClO5,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-053715.cif,train,-0.8914195750411094,-0.8981532543704192,pred_affine_energy_composition,36,3
mb-mp-e-form-011963,Mg6GaNi,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-011963.cif,train,-0.00577626375,-0.0329597959667352,pred_affine_energy_composition,8,3
mb-mp-e-form-040122,NbIr3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-040122.cif,train,-0.5648145380357139,-0.5296711839310017,pred_affine_energy_composition,8,2
mb-mp-e-form-023392,MgMn3Te4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-023392.cif,train,-0.2658547787499996,-0.2814819264809242,pred_affine_energy_composition,8,3
mb-mp-e-form-095255,Ba2PdO3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-095255.cif,train,-2.289411622291667,-2.4117668196520308,pred_affine_energy_composition,6,3
mb-mp-e-form-055395,In2AgS3Cl,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-055395.cif,train,-0.949852016730596,-0.9850337852120928,pred_affine_energy_composition,14,4
mb-mp-e-form-089859,CaU2(PO2)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-089859.cif,train,-2.167198427698412,-2.2048103936969063,pred_affine_energy_composition,9,4
mb-mp-e-form-122054,Sr8Li2B22H2O43,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-122054.cif,train,-3.0060168681513857,-3.0019695806312363,pred_affine_energy_composition,77,5
mb-mp-e-form-050156,CeGePd2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-050156.cif,train,-0.8090427162499996,-0.7627548437724191,pred_affine_energy_composition,16,3
mb-mp-e-form-102185,Dy2S3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-102185.cif,train,-2.447070507187501,-2.3307412578079387,pred_affine_energy_composition,40,2
mb-mp-e-form-006484,Ac3Ce,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-006484.cif,train,0.1732126025000004,0.2622349057294966,pred_affine_energy_composition,4,2
mb-mp-e-form-066004,NaNi2H3(SO5)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-066004.cif,train,-1.4014059039713886,-1.3361486700175296,pred_affine_energy_composition,18,5
mb-mp-e-form-064302,Zr3S2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-064302.cif,train,-1.3262116856250004,-1.413901233603424,pred_affine_energy_composition,5,2
mb-mp-e-form-073491,BeH8(NF2)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-073491.cif,train,-1.650849915232,-1.6397691941287182,pred_affine_energy_composition,60,4
mb-mp-e-form-052933,MgCu2(NiO4)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-052933.cif,train,-0.8672056438461531,-0.8185282544339673,pred_affine_energy_composition,52,4
mb-mp-e-form-090199,MgFe(SiO2)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-090199.cif,train,-2.1592439500000005,-1.9541884788726924,pred_affine_energy_composition,16,4
mb-mp-e-form-063244,Rb6CdO4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-063244.cif,train,-1.2491464110971784,-1.339128000611363,pred_affine_energy_composition,22,3
mb-mp-e-form-098187,Sm2TmS4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-098187.cif,train,-2.364263390178572,-2.297518545230844,pred_affine_energy_composition,14,3
mb-mp-e-form-001267,NaCa2Rh,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-001267.cif,train,1.23964947625,1.107804321638682,pred_affine_energy_composition,4,3
mb-mp-e-form-126998,BaCrCdF7,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-126998.cif,train,-3.259521177833,-3.158453502347755,pred_affine_energy_composition,40,4
mb-mp-e-form-104551,Li6Mn(BO3)3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-104551.cif,train,-2.504296263274211,-2.545166636546264,pred_affine_energy_composition,76,4
mb-mp-e-form-029864,Sc2AlCd,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-029864.cif,train,-0.36031599875,-0.2981765461073787,pred_affine_energy_composition,4,3
mb-mp-e-form-092436,LiNiPO4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-092436.cif,train,-2.206783210841837,-2.1738165739250626,pred_affine_energy_composition,56,4
mb-mp-e-form-006245,SnCCl3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-006245.cif,train,0.1738158652940001,0.2198167012730369,pred_affine_energy_composition,5,3
mb-mp-e-form-068015,Co21As11O48,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-068015.cif,train,-1.4868897445625002,-1.3671566145024685,pred_affine_energy_composition,80,3
mb-mp-e-form-009164,Mg14MnCu,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-009164.cif,train,0.0705585781250004,0.048051686535851,pred_affine_energy_composition,16,3
mb-mp-e-form-070459,C3ICl(OF3)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-070459.cif,train,-1.5525365953192305,-1.7071580089197738,pred_affine_energy_composition,52,5
mb-mp-e-form-011984,LiMg6Al,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-011984.cif,train,-0.0045934637499998,-0.0248630346728502,pred_affine_energy_composition,8,3
mb-mp-e-form-103266,V9O17,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-103266.cif,train,-2.480932461971153,-2.31663115446218,pred_affine_energy_composition,52,2
mb-mp-e-form-073913,CaCuO3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-073913.cif,train,-1.7063005847500008,-1.8004132456758004,pred_affine_energy_composition,5,3
mb-mp-e-form-122123,Ca2ScReO6,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-122123.cif,train,-2.9868674845000003,-3.071287547912309,pred_affine_energy_composition,20,4
mb-mp-e-form-001157,Pd2PbAu,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-001157.cif,train,1.4979603375,1.4488690256173566,pred_affine_energy_composition,4,3
mb-mp-e-form-107822,CsEuCl3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-107822.cif,train,-2.589369312197379,-2.5552433015477893,pred_affine_energy_composition,5,3
mb-mp-e-form-062471,H3ClO,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-062471.cif,train,-1.2335532420739994,-1.2555761638098333,pred_affine_energy_composition,5,3
mb-mp-e-form-016384,TmMn6InSn5,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-016384.cif,train,-0.0970284537179483,-0.2743233780414765,pred_affine_energy_composition,13,4
mb-mp-e-form-128310,Cs2RbZrOF5,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-128310.cif,train,-3.3754823344958624,-3.413691186667446,pred_affine_energy_composition,10,5
mb-mp-e-form-007753,DyHoMn4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-007753.cif,train,0.1319066158333335,-0.118776853210462,pred_affine_energy_composition,6,3
mb-mp-e-form-086252,Ba3Mn4PtO12,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-086252.cif,train,-2.049661815942,-1.92733303402999,pred_affine_energy_composition,20,4
mb-mp-e-form-029313,Zr6Al7Cu16H3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-029313.cif,train,-0.3685210436206239,-0.1623963877316284,pred_affine_energy_composition,32,4
mb-mp-e-form-097656,Fe3(OF2)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-097656.cif,train,-2.3388174513622224,-2.0325891575470525,pred_affine_energy_composition,18,3
mb-mp-e-form-005020,BC5,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-005020.cif,train,0.2553418182638888,0.3286824390818313,pred_affine_energy_composition,6,2
mb-mp-e-form-128895,Li2SiF6,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-128895.cif,train,-3.425711241904445,-3.494472069978876,pred_affine_energy_composition,27,3
mb-mp-e-form-123568,La19(RuO6)8,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-123568.cif,train,-3.0311263688,-3.142264684523397,pred_affine_energy_composition,75,3
mb-mp-e-form-104416,Li2Mn(PO4)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-104416.cif,train,-2.5041164169419776,-2.5602772138884853,pred_affine_energy_composition,104,4
mb-mp-e-form-083430,Fe15(Ge2O9)4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-083430.cif,train,-1.9610707943220336,-1.7152964120065004,pred_affine_energy_composition,59,3
mb-mp-e-form-070874,CaNiBiO5,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-070874.cif,train,-1.6043714642187492,-1.5323532111423397,pred_affine_energy_composition,32,4
mb-mp-e-form-125607,Li3VF6,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-125607.cif,train,-3.1519522387140007,-3.197575237465937,pred_affine_energy_composition,20,3
mb-mp-e-form-033656,Ho(CrSi)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-033656.cif,train,-0.4331249810000003,-0.5386601762626587,pred_affine_energy_composition,5,3
mb-mp-e-form-026577,LaNi2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-026577.cif,train,-0.3122082516666668,-0.4034853024378407,pred_affine_energy_composition,6,2
mb-mp-e-form-019733,LaFe5H12,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-019733.cif,train,-0.1603823574133337,-0.2740757522693531,pred_affine_energy_composition,18,3
mb-mp-e-form-033246,Lu2CoGe6,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-033246.cif,train,-0.4296090744444443,-0.4463634299299504,pred_affine_energy_composition,9,3
mb-mp-e-form-079855,Ba2Mn3Tl2Zn2O10,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-079855.cif,train,-1.8590687613357888,-1.748106435077535,pred_affine_energy_composition,19,5
mb-mp-e-form-125523,NdSmO2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-125523.cif,train,-3.1251185506250003,-3.3614296557255194,pred_affine_energy_composition,4,3
mb-mp-e-form-013526,Zn10Fe3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-013526.cif,train,-0.0294803434615387,-0.162817455638806,pred_affine_energy_composition,26,2
mb-mp-e-form-131343,Li2ZrF6,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-131343.cif,train,-3.6941740735711113,-3.688556986667923,pred_affine_energy_composition,36,3
mb-mp-e-form-042873,LiTaIr2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-042873.cif,train,-0.6025063974999991,-0.5492635437879227,pred_affine_energy_composition,4,3
mb-mp-e-form-034900,Sm2InHg,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-034900.cif,train,-0.4751648845833336,-0.422126454669511,pred_affine_energy_composition,4,3
mb-mp-e-form-025543,CaIn2Cu,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-025543.cif,train,-0.2984112804166665,-0.2954943574460289,pred_affine_energy_composition,8,3
