calibration,coefficient,value
element_reference,mu_Z48,4.424128935619303
element_reference,mu_Z49,2.697224761215524
element_reference,mu_Z50,1.2819933694388506
element_reference,mu_Z51,1.2837356618738753
element_reference,mu_Z52,2.34765468844756
element_reference,mu_Z53,4.000455757749009
element_reference,mu_Z54,5.247002812285108
element_reference,mu_Z55,4.564683569374025
element_reference,mu_Z56,3.5339766670471993
element_reference,mu_Z57,0.5750505903289522
element_reference,mu_Z58,-0.3648838843676339
element_reference,mu_Z59,0.6711862423232349
element_reference,mu_Z60,0.6801719671240692
element_reference,mu_Z61,0.64588624506493
element_reference,mu_Z62,0.755670515274866
element_reference,mu_Z63,-4.850049129910543
element_reference,mu_Z64,-8.804620786173226
element_reference,mu_Z65,0.8509344136176772
element_reference,mu_Z66,0.8769814076861937
element_reference,mu_Z67,0.8584082915245328
element_reference,mu_Z68,0.911991605707589
element_reference,mu_Z69,0.9914080272529704
element_reference,mu_Z70,4.134401967728998
element_reference,mu_Z71,0.9453947476793426
element_reference,mu_Z72,-4.582414653389203
element_reference,mu_Z73,-6.537394104168022
element_reference,mu_Z74,-6.348741669363381
element_reference,mu_Z75,-7.163943178480333
element_reference,mu_Z76,-5.822912813154788
element_reference,mu_Z77,-3.420064028424891
element_reference,mu_Z78,-0.5963725310210056
element_reference,mu_Z79,2.1056111672807947
element_reference,mu_Z80,5.033964461999364
element_reference,mu_Z81,2.9875491901059203
element_reference,mu_Z82,1.6193857059330066
element_reference,mu_Z83,1.3905777716962566
element_reference,mu_Z84,0.0
element_reference,mu_Z85,0.0
element_reference,mu_Z86,0.0
element_reference,mu_Z87,0.0
element_reference,mu_Z88,0.0
element_reference,mu_Z89,1.2753293053368462
element_reference,mu_Z90,-1.9926426355567957
element_reference,mu_Z91,-4.202646681260073
element_reference,mu_Z92,-5.629911990856044
element_reference,mu_Z93,-6.985643021512538
element_reference,mu_Z94,-8.295986232020699
element_reference,mu_Z95,0.0
element_reference,mu_Z96,0.0
element_reference,mu_Z97,0.0
element_reference,mu_Z98,0.0
element_reference,mu_Z99,0.0
element_reference,mu_Z100,0.0
element_reference,mu_Z101,0.0
element_reference,mu_Z102,0.0
element_reference,mu_Z103,0.0
element_reference,mu_Z104,0.0
element_reference,mu_Z105,0.0
element_reference,mu_Z106,0.0
element_reference,mu_Z107,0.0
element_reference,mu_Z108,0.0
element_reference,mu_Z109,0.0
element_reference,mu_Z110,0.0
element_reference,mu_Z111,0.0
element_reference,mu_Z112,0.0
element_reference,mu_Z113,0.0
element_reference,mu_Z114,0.0
element_reference,mu_Z115,0.0
element_reference,mu_Z116,0.0
element_reference,mu_Z117,0.0
element_reference,mu_Z118,0.0
element_reference,bias,-5.347484442580665
affine_energy_composition,alpha_energy,0.9976544218360079
affine_energy_composition,beta_Z1,-1.87660415440376
affine_energy_composition,beta_Z2,-5.325900587473076
affine_energy_composition,beta_Z3,-3.568395337473777
affine_energy_composition,beta_Z4,-1.5711384959372896
affine_energy_composition,beta_Z5,1.348590558483974
affine_energy_composition,beta_Z6,3.823158681268832
affine_energy_composition,beta_Z7,2.737804330354707
affine_energy_composition,beta_Z8,-1.0323667219437629
affine_energy_composition,beta_Z9,-3.926720359790263
affine_energy_composition,beta_Z10,0.0
affine_energy_composition,beta_Z11,-4.119165694994095
affine_energy_composition,beta_Z12,-3.70938546511234
affine_energy_composition,beta_Z13,-1.6035583841583245
affine_energy_composition,beta_Z14,0.1629482129927312
affine_energy_composition,beta_Z15,0.036369430730440966
affine_energy_composition,beta_Z16,-1.4803751345903562
affine_energy_composition,beta_Z17,-3.7394030262527584
affine_energy_composition,beta_Z18,0.0
affine_energy_composition,beta_Z19,-4.311324248239111
affine_energy_composition,beta_Z20,-3.455804304463567
affine_energy_composition,beta_Z21,0.9215008014361169
affine_energy_composition,beta_Z22,2.533810322876447
affine_energy_composition,beta_Z23,3.2003956020194075
affine_energy_composition,beta_Z24,3.8798561477498406
affine_energy_composition,beta_Z25,3.1638759203172833
affine_energy_composition,beta_Z26,3.075567925627054
affine_energy_composition,beta_Z27,1.735243939495236
affine_energy_composition,beta_Z28,0.35995219368081993
affine_energy_composition,beta_Z29,-1.2108082034956598
affine_energy_composition,beta_Z30,-4.0849415969429685
affine_energy_composition,beta_Z31,-2.3193991312997824
affine_energy_composition,beta_Z32,-0.6875385944164475
affine_energy_composition,beta_Z33,-0.7801668371815875
affine_energy_composition,beta_Z34,-2.0891173282157274
affine_energy_composition,beta_Z35,-3.945073450303016
affine_energy_composition,beta_Z36,-5.280302265513586
affine_energy_composition,beta_Z37,-4.434837124471514
affine_energy_composition,beta_Z38,-3.742517533849305
affine_energy_composition,beta_Z39,1.0171126371572252
affine_energy_composition,beta_Z40,3.0870960376921848
affine_energy_composition,beta_Z41,4.841674777968968
affine_energy_composition,beta_Z42,5.222631557382995
affine_energy_composition,beta_Z43,5.013399201851452
affine_energy_composition,beta_Z44,3.9363532144805173
affine_energy_composition,beta_Z45,1.9560723078052717
affine_energy_composition,beta_Z46,-0.16387848822814716
affine_energy_composition,beta_Z47,-2.4535455961719697
affine_energy_composition,beta_Z48,-4.411807630155549
affine_energy_composition,beta_Z49,-2.6895883749517546
affine_energy_composition,beta_Z50,-1.2778242673300635
affine_energy_composition,beta_Z51,-1.2801468377764251
affine_energy_composition,beta_Z52,-2.342389204642667
affine_energy_composition,beta_Z53,-3.9922714459614386
affine_energy_composition,beta_Z54,-5.232022238332957
affine_energy_composition,beta_Z55,-4.554101395941579
affine_energy_composition,beta_Z56,-3.5273459572416024
affine_energy_composition,beta_Z57,-0.5757916143902075
affine_energy_composition,beta_Z58,0.3618261283177734
affine_energy_composition,beta_Z59,-0.6707275775526587
affine_energy_composition,beta_Z60,-0.6795617921103484
affine_energy_composition,beta_Z61,-0.643517956846088
affine_energy_composition,beta_Z62,-0.7550617697650884
affine_energy_composition,beta_Z63,4.836494419512944
affine_energy_composition,beta_Z64,8.782310301680843
affine_energy_composition,beta_Z65,-0.8503525821296853
affine_energy_composition,beta_Z66,-0.8761458958373723
affine_energy_composition,beta_Z67,-0.8572797754297352
affine_energy_composition,beta_Z68,-0.9112455848787242
affine_energy_composition,beta_Z69,-0.9903598000583492
affine_energy_composition,beta_Z70,-4.124681627010704
affine_energy_composition,beta_Z71,-0.9446928714984758
affine_energy_composition,beta_Z72,4.570084268382175
affine_energy_composition,beta_Z73,6.52251313858627
affine_energy_composition,beta_Z74,6.336781572621321
affine_energy_composition,beta_Z75,7.149589486472295
affine_energy_composition,beta_Z76,5.811532054848112
affine_energy_composition,beta_Z77,3.4124282452996204
affine_energy_composition,beta_Z78,0.5945929520409733
affine_energy_composition,beta_Z79,-2.0998084180678167
affine_energy_composition,beta_Z80,-5.019942243774802
affine_energy_composition,beta_Z81,-2.9780964833850723
affine_energy_composition,beta_Z82,-1.6135008528261845
affine_energy_composition,beta_Z83,-1.3851235701356135
affine_energy_composition,beta_Z84,0.0
affine_energy_composition,beta_Z85,0.0
affine_energy_composition,beta_Z86,0.0
affine_energy_composition,beta_Z87,0.0
affine_energy_composition,beta_Z88,0.0
affine_energy_composition,beta_Z89,-1.2716652221967746
affine_energy_composition,beta_Z90,1.986825216467685
affine_energy_composition,beta_Z91,4.191679633487692
affine_energy_composition,beta_Z92,5.615055977550415
affine_energy_composition,beta_Z93,6.967900506933767
affine_energy_composition,beta_Z94,8.274280462166788
affine_energy_composition,beta_Z95,0.0
affine_energy_composition,beta_Z96,0.0
affine_energy_composition,beta_Z97,0.0
affine_energy_composition,beta_Z98,0.0
affine_energy_composition,beta_Z99,0.0
affine_energy_composition,beta_Z100,0.0
affine_energy_composition,beta_Z101,0.0
affine_energy_composition,beta_Z102,0.0
affine_energy_composition,beta_Z103,0.0
affine_energy_composition,beta_Z104,0.0
affine_energy_composition,beta_Z105,0.0
affine_energy_composition,beta_Z106,0.0
affine_energy_composition,beta_Z107,0.0
affine_energy_composition,beta_Z108,0.0
affine_energy_composition,beta_Z109,0.0
affine_energy_composition,beta_Z110,0.0
affine_energy_composition,beta_Z111,0.0
affine_energy_composition,beta_Z112,0.0
affine_energy_composition,beta_Z113,0.0
affine_energy_composition,beta_Z114,0.0
affine_energy_composition,beta_Z115,0.0
affine_energy_composition,beta_Z116,0.0
affine_energy_composition,beta_Z117,0.0
affine_energy_composition,beta_Z118,0.0
affine_energy_composition,bias,5.333289996723923
composition_only_linear,beta_Z1,0.7445415287804049
composition_only_linear,beta_Z2,0.7066861147058789
composition_only_linear,beta_Z3,0.046384451144081885
composition_only_linear,beta_Z4,0.28588880627914603
composition_only_linear,beta_Z5,-0.01099291823100295
composition_only_linear,beta_Z6,0.8361373483613762
composition_only_linear,beta_Z7,-0.37634163069365034
composition_only_linear,beta_Z8,-2.7066733699206575
composition_only_linear,beta_Z9,-3.055681088210082
composition_only_linear,beta_Z10,0.0
composition_only_linear,beta_Z11,0.062451378345781794
composition_only_linear,beta_Z12,0.8281055998922836
composition_only_linear,beta_Z13,0.21632949719134148
composition_only_linear,beta_Z14,-0.1300506649923363
composition_only_linear,beta_Z15,-0.020664004211010435
composition_only_linear,beta_Z16,-1.0945620916627703
composition_only_linear,beta_Z17,-1.3312671920466266
composition_only_linear,beta_Z18,0.0
composition_only_linear,beta_Z19,0.010313322663323219
composition_only_linear,beta_Z20,-0.3963858413474382
composition_only_linear,beta_Z21,-0.5744622559410666
composition_only_linear,beta_Z22,-0.4737985895565055
composition_only_linear,beta_Z23,0.17368517918441195
composition_only_linear,beta_Z24,0.9655963928866396
composition_only_linear,beta_Z25,0.4795619844856593
composition_only_linear,beta_Z26,1.013524299079112
composition_only_linear,beta_Z27,1.0542246561050304
composition_only_linear,beta_Z28,0.5833198499450815
composition_only_linear,beta_Z29,1.034282671023885
composition_only_linear,beta_Z30,0.757659123882872
composition_only_linear,beta_Z31,0.3994874536051005
composition_only_linear,beta_Z32,0.20982540121623766
composition_only_linear,beta_Z33,0.04556565088401399
composition_only_linear,beta_Z34,-0.7575818604595989
composition_only_linear,beta_Z35,-0.9985985845395856
composition_only_linear,beta_Z36,0.714630649910001
composition_only_linear,beta_Z37,0.05459947621006155
composition_only_linear,beta_Z38,-0.4893289313806251
composition_only_linear,beta_Z39,-0.6250405245511492
composition_only_linear,beta_Z40,-0.5107113168974704
composition_only_linear,beta_Z41,0.11570810357852374
composition_only_linear,beta_Z42,1.0150806739860605
composition_only_linear,beta_Z43,1.0279654482969331
composition_only_linear,beta_Z44,0.6978663132759392
composition_only_linear,beta_Z45,0.13930947835874
composition_only_linear,beta_Z46,0.11381171257182941
composition_only_linear,beta_Z47,1.046404721173117
composition_only_linear,beta_Z48,0.8287855092282319
composition_only_linear,beta_Z49,0.5583487840877648
composition_only_linear,beta_Z50,0.495358640469257
composition_only_linear,beta_Z51,0.24622403330717038
composition_only_linear,beta_Z52,-0.10287775408648778
composition_only_linear,beta_Z53,-0.5112828669933843
composition_only_linear,beta_Z54,1.1396485206726232
composition_only_linear,beta_Z55,-0.0532204468546243
composition_only_linear,beta_Z56,-0.7071573084882273
composition_only_linear,beta_Z57,-0.8910528951088449
composition_only_linear,beta_Z58,-0.9388203116405827
composition_only_linear,beta_Z59,-0.47572026596324035
composition_only_linear,beta_Z60,-0.42011200473619537
composition_only_linear,beta_Z61,0.3637173616616286
composition_only_linear,beta_Z62,-0.49621999918951293
composition_only_linear,beta_Z63,-0.9288648497231978
composition_only_linear,beta_Z64,-0.7071784279783698
composition_only_linear,beta_Z65,-0.6029582632936803
composition_only_linear,beta_Z66,-0.5208526642343997
composition_only_linear,beta_Z67,-0.3773618410131769
composition_only_linear,beta_Z68,-0.5940159374009418
composition_only_linear,beta_Z69,-0.5445914742607478
composition_only_linear,beta_Z70,0.009632463910171472
composition_only_linear,beta_Z71,-0.6462394489871245
composition_only_linear,beta_Z72,-0.6745276395289289
composition_only_linear,beta_Z73,0.19305228908721078
composition_only_linear,beta_Z74,1.2496658976619432
composition_only_linear,beta_Z75,1.0443960779069226
composition_only_linear,beta_Z76,0.970828782869138
composition_only_linear,beta_Z77,0.16459069263002396
composition_only_linear,beta_Z78,-0.16240117005078683
composition_only_linear,beta_Z79,0.36822034148519733
composition_only_linear,beta_Z80,0.9441071261473624
composition_only_linear,beta_Z81,1.042383737023337
composition_only_linear,beta_Z82,0.8894494940783181
composition_only_linear,beta_Z83,0.9346559807936928
composition_only_linear,beta_Z84,0.0
composition_only_linear,beta_Z85,0.0
composition_only_linear,beta_Z86,0.0
composition_only_linear,beta_Z87,0.0
composition_only_linear,beta_Z88,0.0
composition_only_linear,beta_Z89,0.28671588749401916
composition_only_linear,beta_Z90,-0.4876000709227112
composition_only_linear,beta_Z91,-0.4730584328654668
composition_only_linear,beta_Z92,-0.7037918175729989
composition_only_linear,beta_Z93,-0.5786747640493448
composition_only_linear,beta_Z94,-0.958002499494865
composition_only_linear,beta_Z95,0.0
composition_only_linear,beta_Z96,0.0
composition_only_linear,beta_Z97,0.0
composition_only_linear,beta_Z98,0.0
composition_only_linear,beta_Z99,0.0
composition_only_linear,beta_Z100,0.0
composition_only_linear,beta_Z101,0.0
composition_only_linear,beta_Z102,0.0
composition_only_linear,beta_Z103,0.0
composition_only_linear,beta_Z104,0.0
composition_only_linear,beta_Z105,0.0
composition_only_linear,beta_Z106,0.0
composition_only_linear,beta_Z107,0.0
composition_only_linear,beta_Z108,0.0
composition_only_linear,beta_Z109,0.0
composition_only_linear,beta_Z110,0.0
composition_only_linear,beta_Z111,0.0
composition_only_linear,beta_Z112,0.0
composition_only_linear,beta_Z113,0.0
composition_only_linear,beta_Z114,0.0
composition_only_linear,beta_Z115,0.0
composition_only_linear,beta_Z116,0.0
composition_only_linear,beta_Z117,0.0
composition_only_linear,beta_Z118,0.0
composition_only_linear,bias,-0.7040136613919936
