id,source,split,cif_path,y_true,formula,natoms,structure_failure
mb-mp-e-form-095255,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-095255.cif,-2.289411622291667,Ba2PdO3,6,
mb-mp-e-form-055395,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-055395.cif,-0.949852016730596,In2AgS3Cl,14,
mb-mp-e-form-006484,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-006484.cif,0.1732126025000004,Ac3Ce,4,
mb-mp-e-form-073491,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-073491.cif,-1.650849915232,BeH8(NF2)2,60,
mb-mp-e-form-052933,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-052933.cif,-0.8672056438461531,MgCu2(NiO4)2,52,
mb-mp-e-form-122123,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-122123.cif,-2.9868674845000003,Ca2ScReO6,20,
mb-mp-e-form-128310,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-128310.cif,-3.3754823344958624,Cs2RbZrOF5,10,
mb-mp-e-form-104416,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-104416.cif,-2.5041164169419776,Li2Mn(PO4)2,104,
mb-mp-e-form-083430,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-083430.cif,-1.9610707943220336,Fe15(Ge2O9)4,59,
mb-mp-e-form-125607,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-125607.cif,-3.1519522387140007,Li3VF6,20,
mb-mp-e-form-033656,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-033656.cif,-0.4331249810000003,Ho(CrSi)2,5,
mb-mp-e-form-026577,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-026577.cif,-0.3122082516666668,LaNi2,6,
mb-mp-e-form-025543,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-025543.cif,-0.2984112804166665,CaIn2Cu,8,
mb-mp-e-form-124089,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-124089.cif,-3.117493378751837,Rb2ErTi(PO4)3,76,
mb-mp-e-form-006307,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-006307.cif,0.2147526218181813,Mg4Si7,22,
mb-mp-e-form-010975,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-010975.cif,0.0234517706250003,Mg6SiSn,8,
mb-mp-e-form-095805,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-095805.cif,-2.319649362252747,Nb2Zn2BiO8,26,
mb-mp-e-form-001877,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-001877.cif,1.1149563166666674,TaAuBr,3,
mb-mp-e-form-124155,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-124155.cif,-3.0841421273958325,Ca4TiSi4Sn3O20,32,
mb-mp-e-form-009979,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-009979.cif,0.0524758231250004,Mg6CoSb,8,
mb-mp-e-form-055357,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-055357.cif,-0.957215069598214,Ti3(TeSe)2,7,
mb-mp-e-form-076219,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-076219.cif,-1.7770284115476196,In(PO4)3,32,
mb-mp-e-form-019569,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-019569.cif,-0.1840690968571429,Zn3P2,40,
mb-mp-e-form-001295,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-001295.cif,1.3033686299999996,Mg2GaPd,4,
mb-mp-e-form-030839,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-030839.cif,-0.3769924424999997,La2TlCd,4,
mb-mp-e-form-045658,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-045658.cif,-0.664302351507731,SnHg6(P2Cl3)2,68,
mb-mp-e-form-105204,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-105204.cif,-2.5117714946008047,RbTlF4,24,
mb-mp-e-form-065923,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-065923.cif,-1.381680410850001,KFeO3,20,
mb-mp-e-form-035344,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-035344.cif,-0.4735178700000008,TmAlNi4,6,
mb-mp-e-form-113051,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-113051.cif,-2.7145900433749994,Ca5Cr3O12,80,
mb-mp-e-form-042648,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-042648.cif,-0.6114126710938631,NaH12C4S2BrO2,88,
mb-mp-e-form-053730,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-053730.cif,-0.8944421140909085,BiIr3(CO)9,44,
mb-mp-e-form-101718,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-101718.cif,-2.432178184299365,Mn2CrFe3(PO4)6,36,
mb-mp-e-form-011182,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-011182.cif,0.0256365825,CaC2,6,
mb-mp-e-form-086768,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-086768.cif,-2.042051913461538,Ca2Bi3O8,13,
mb-mp-e-form-009182,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-009182.cif,0.0768420981250002,Mg14AlV,16,
mb-mp-e-form-030440,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-030440.cif,-0.3755474699107144,GaAgGeSe4,7,
mb-mp-e-form-040915,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-040915.cif,-0.5899178951736109,Mo(WSe3)2,9,
mb-mp-e-form-034031,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-034031.cif,-0.4580274112499997,Ag(Mo3Se4)2,15,
mb-mp-e-form-117408,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-117408.cif,-2.844454927385532,Al(PO3)3,78,
mb-mp-e-form-015547,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-015547.cif,-0.0638020935,CdHg4Te5,10,
mb-mp-e-form-041162,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-041162.cif,-0.5915195819047618,Ta13Co40Si31,168,
mb-mp-e-form-079719,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-079719.cif,-1.8505687517857143,Li2Fe3BiO8,14,
mb-mp-e-form-006967,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-006967.cif,0.1315540106249999,LaHfMg6,8,
mb-mp-e-form-101484,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-101484.cif,-2.43254353875,Li2VCrO4,16,
mb-mp-e-form-082217,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-082217.cif,-1.9137797374600003,NaBrF4,12,
mb-mp-e-form-103280,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-103280.cif,-2.468013722622504,Cs4UC3O11,38,
mb-mp-e-form-097762,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-097762.cif,-2.375336336428571,Zn2SiO4,28,
mb-mp-e-form-060304,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-060304.cif,-1.1479157896938883,ZnCu15H24(ClO3)8,72,
mb-mp-e-form-028165,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-028165.cif,-0.3434675916666674,HfFe2,24,
mb-mp-e-form-047993,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-047993.cif,-0.7460604058333326,ZnO2,3,
mb-mp-e-form-004267,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-004267.cif,0.3959540137440008,Pd(NCl)2,5,
mb-mp-e-form-021319,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-021319.cif,-0.223843934999999,ZrUAl4,6,
mb-mp-e-form-025823,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-025823.cif,-0.3033291041666666,Li2AcPb,4,
mb-mp-e-form-041303,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-041303.cif,-0.5958727693939397,Tb4Si7,11,
mb-mp-e-form-075298,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-075298.cif,-1.7147442822133765,Na4P4H10N4O11,66,
mb-mp-e-form-038466,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-038466.cif,-0.5205378246484376,Cd2TeSe,4,
mb-mp-e-form-031048,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-031048.cif,-0.3911843220512818,Tb2Al6Si4Au,13,
mb-mp-e-form-032528,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-032528.cif,-0.4217439280000007,Ce(MgSi)2,5,
mb-mp-e-form-029410,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-029410.cif,-0.3580846232834782,H10PtC4(NCl3)2,23,
mb-mp-e-form-126573,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-126573.cif,-3.227148077954545,Ba4HfO6,22,
mb-mp-e-form-125256,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-125256.cif,-3.125673348303571,ZrP2O7,40,
mb-mp-e-form-104274,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-104274.cif,-2.5052116592346936,NaZnPO4,28,
mb-mp-e-form-056446,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-056446.cif,-0.9921361610416662,RuS2,12,
mb-mp-e-form-098232,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-098232.cif,-2.373969180625,TmBi2BrO4,8,
mb-mp-e-form-064542,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-064542.cif,-1.2889994494886372,BaLi(BS2)3,22,
mb-mp-e-form-041858,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-041858.cif,-0.5940986857499994,Np(SiPd)2,5,
mb-mp-e-form-131979,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-131979.cif,-4.257229756481111,ErZrF7,18,
mb-mp-e-form-119057,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-119057.cif,-2.897296531782966,Rb2AlAuF6,10,
mb-mp-e-form-020845,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-020845.cif,-0.1958577999999997,HfZnCu2,4,
mb-mp-e-form-048459,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-048459.cif,-0.7348605424999999,DyZnRh,12,
mb-mp-e-form-037651,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-037651.cif,-0.5001890720370368,Er4NiB13,36,
mb-mp-e-form-020530,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-020530.cif,-0.2052947132142861,Al6Re,14,
mb-mp-e-form-126135,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-126135.cif,-3.2159996621666664,CePr4O10,15,
mb-mp-e-form-106486,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-106486.cif,-2.545551928235294,Li6Co(SiO4)2,17,
mb-mp-e-form-090711,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-090711.cif,-2.161905627211428,Li2MnCr3O8,14,
mb-mp-e-form-096411,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-096411.cif,-2.3133463201151714,Na5P3H2O11,42,
mb-mp-e-form-055672,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-055672.cif,-0.9534118152413796,CsSnI3,10,
mb-mp-e-form-053723,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-053723.cif,-0.8732572778375993,Mn2SnC10(ClO5)2,100,
mb-mp-e-form-105131,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-105131.cif,-2.5104587554456463,Li2InP2HO8,28,
mb-mp-e-form-123266,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-123266.cif,-3.041346120833216,NbO2F,16,
mb-mp-e-form-109494,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-109494.cif,-2.6073428237500007,Li2CrSiO4,16,
mb-mp-e-form-000095,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-000095.cif,1.9663626925,Sc2CdRu,4,
mb-mp-e-form-124593,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-124593.cif,-3.070224363022222,LiV2OF5,18,
mb-mp-e-form-096243,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-096243.cif,-2.310107131388889,Ce(TeO3)2,36,
mb-mp-e-form-075510,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-075510.cif,-1.7353411792966666,K2CuCl3,24,
mb-mp-e-form-038096,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-038096.cif,-0.5273527637500006,EuAu3,4,
mb-mp-e-form-101435,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-101435.cif,-2.433468072513333,Li4Mn3O5F3,15,
mb-mp-e-form-086923,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-086923.cif,-2.071897085769,Li6Mn3CoO10,20,
mb-mp-e-form-066379,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-066379.cif,-1.3803044190312508,KGaS2,32,
mb-mp-e-form-032419,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-032419.cif,-0.4088229999895237,In2AgTe3Cl,7,
mb-mp-e-form-127429,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-127429.cif,-3.251675622000001,SiO2,60,
mb-mp-e-form-045478,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-045478.cif,-0.6774121622222206,GdInIr,9,
mb-mp-e-form-091594,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-091594.cif,-2.1894501391050003,Li24Mn11CrO36,72,
mb-mp-e-form-011066,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-011066.cif,0.0292043650000002,LaMg14Cu,16,
mb-mp-e-form-130059,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-130059.cif,-3.594828714833,BaAlCdF7,40,
mb-mp-e-form-021992,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-021992.cif,-0.2386363150111609,TlBiSe2,28,
mb-mp-e-form-046732,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-046732.cif,-0.6883921370511362,K2Mn(SnSe3)2,44,
mb-mp-e-form-070562,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-070562.cif,-1.5518313450716092,RbHO,6,
mb-mp-e-form-028656,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-028656.cif,-0.3397889449999998,Ge5Ir4,36,
mb-mp-e-form-073671,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-073671.cif,-1.658872567083333,BaCaI4,24,
mb-mp-e-form-046834,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-046834.cif,-0.7001524272817451,Ti13Si31Ni40,168,
mb-mp-e-form-100495,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-100495.cif,-2.415659244470714,Mg3Mn4O7,14,
mb-mp-e-form-073742,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-073742.cif,-1.6473973206271428,Na10Mn2O9,21,
mb-mp-e-form-109331,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-109331.cif,-2.603409450484694,Na3Ga(PO4)2,56,
mb-mp-e-form-088307,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-088307.cif,-2.096534681553572,P2PtO7,40,
mb-mp-e-form-046917,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-046917.cif,-0.7210270966666664,ThAu2,3,
mb-mp-e-form-000977,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-000977.cif,1.1104927684374997,S,4,
mb-mp-e-form-106062,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-106062.cif,-2.53309033468254,NaNbWO6,18,
mb-mp-e-form-073502,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-073502.cif,-1.6663269552799995,FeHO2,16,
mb-mp-e-form-060390,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-060390.cif,-1.1263717493921426,RbSm2Ag3Se5,22,
mb-mp-e-form-031456,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-031456.cif,-0.4071129599107139,GaAgSnSe4,7,
mb-mp-e-form-030617,matbench_mp_e_form,train,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-030617.cif,-0.3788853466666673,TaSbRu,3,
