id,formula,cif_path,split,y_true,canonical_reference_prediction,canonical_reference_col,natoms,nelements
mb-mp-e-form-006484,Ac3Ce,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-006484.cif,train,0.1732126025000004,0.169017087081583,pred_affine_energy_composition,4,2
mb-mp-e-form-066004,NaNi2H3(SO5)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-066004.cif,train,-1.4014059039713886,-1.3386240592123109,pred_affine_energy_composition,18,5
mb-mp-e-form-064302,Zr3S2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-064302.cif,train,-1.3262116856250004,-1.2744381720881437,pred_affine_energy_composition,5,2
mb-mp-e-form-073491,BeH8(NF2)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-073491.cif,train,-1.650849915232,-1.6268836991380518,pred_affine_energy_composition,60,4
mb-mp-e-form-052933,MgCu2(NiO4)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-052933.cif,train,-0.8672056438461531,-0.7758144765652712,pred_affine_energy_composition,52,4
mb-mp-e-form-090199,MgFe(SiO2)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-090199.cif,train,-2.1592439500000005,-1.9555429246024127,pred_affine_energy_composition,16,4
mb-mp-e-form-063244,Rb6CdO4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-063244.cif,train,-1.2491464110971784,-1.3088145116837993,pred_affine_energy_composition,22,3
mb-mp-e-form-098187,Sm2TmS4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-098187.cif,train,-2.364263390178572,-2.267017094815168,pred_affine_energy_composition,14,3
mb-mp-e-form-001267,NaCa2Rh,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-001267.cif,train,1.23964947625,1.1103736274555898,pred_affine_energy_composition,4,3
mb-mp-e-form-126998,BaCrCdF7,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-126998.cif,train,-3.259521177833,-3.2050545317704904,pred_affine_energy_composition,40,4
mb-mp-e-form-104551,Li6Mn(BO3)3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-104551.cif,train,-2.504296263274211,-2.603154183356412,pred_affine_energy_composition,76,4
mb-mp-e-form-029864,Sc2AlCd,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-029864.cif,train,-0.36031599875,-0.3231158947991277,pred_affine_energy_composition,4,3
mb-mp-e-form-092436,LiNiPO4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-092436.cif,train,-2.206783210841837,-2.097562391301504,pred_affine_energy_composition,56,4
mb-mp-e-form-006245,SnCCl3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-006245.cif,train,0.1738158652940001,0.1354212771641174,pred_affine_energy_composition,5,3
mb-mp-e-form-068015,Co21As11O48,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-068015.cif,train,-1.4868897445625002,-1.2540936835215142,pred_affine_energy_composition,80,3
mb-mp-e-form-009164,Mg14MnCu,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-009164.cif,train,0.0705585781250004,0.0691756308548443,pred_affine_energy_composition,16,3
mb-mp-e-form-070459,C3ICl(OF3)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-070459.cif,train,-1.5525365953192305,-1.6995577158382176,pred_affine_energy_composition,52,5
mb-mp-e-form-011984,LiMg6Al,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-011984.cif,train,-0.0045934637499998,-0.0260252583058706,pred_affine_energy_composition,8,3
mb-mp-e-form-103266,V9O17,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-103266.cif,train,-2.480932461971153,-2.243539869052708,pred_affine_energy_composition,52,2
mb-mp-e-form-073913,CaCuO3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-073913.cif,train,-1.7063005847500008,-1.87775606228378,pred_affine_energy_composition,5,3
mb-mp-e-form-122123,Ca2ScReO6,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-122123.cif,train,-2.9868674845000003,-3.08893351937249,pred_affine_energy_composition,20,4
mb-mp-e-form-001157,Pd2PbAu,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-001157.cif,train,1.4979603375,1.434219881909133,pred_affine_energy_composition,4,3
mb-mp-e-form-107822,CsEuCl3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-107822.cif,train,-2.589369312197379,-2.5163807156326152,pred_affine_energy_composition,5,3
mb-mp-e-form-062471,H3ClO,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-062471.cif,train,-1.2335532420739994,-1.246391311685084,pred_affine_energy_composition,5,3
mb-mp-e-form-016384,TmMn6InSn5,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-016384.cif,train,-0.0970284537179483,-0.2569354099482135,pred_affine_energy_composition,13,4
mb-mp-e-form-128310,Cs2RbZrOF5,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-128310.cif,train,-3.3754823344958624,-3.437361706959437,pred_affine_energy_composition,10,5
mb-mp-e-form-007753,DyHoMn4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-007753.cif,train,0.1319066158333335,-0.1550719753978873,pred_affine_energy_composition,6,3
mb-mp-e-form-086252,Ba3Mn4PtO12,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-086252.cif,train,-2.049661815942,-1.9595257954793888,pred_affine_energy_composition,20,4
mb-mp-e-form-029313,Zr6Al7Cu16H3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-029313.cif,train,-0.3685210436206239,-0.3087701205765283,pred_affine_energy_composition,32,4
mb-mp-e-form-097656,Fe3(OF2)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-097656.cif,train,-2.3388174513622224,-1.74264659480128,pred_affine_energy_composition,18,3
mb-mp-e-form-005020,BC5,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-005020.cif,train,0.2553418182638888,0.3488531834288002,pred_affine_energy_composition,6,2
mb-mp-e-form-128895,Li2SiF6,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-128895.cif,train,-3.425711241904445,-3.5722754678585504,pred_affine_energy_composition,27,3
mb-mp-e-form-123568,La19(RuO6)8,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-123568.cif,train,-3.0311263688,-3.1476120719009364,pred_affine_energy_composition,75,3
mb-mp-e-form-104416,Li2Mn(PO4)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-104416.cif,train,-2.5041164169419776,-2.566345265667092,pred_affine_energy_composition,104,4
mb-mp-e-form-083430,Fe15(Ge2O9)4,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-083430.cif,train,-1.9610707943220336,-1.5428532542903453,pred_affine_energy_composition,59,3
mb-mp-e-form-070874,CaNiBiO5,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-070874.cif,train,-1.6043714642187492,-1.5429491743437582,pred_affine_energy_composition,32,4
mb-mp-e-form-125607,Li3VF6,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-125607.cif,train,-3.1519522387140007,-3.2113332265267447,pred_affine_energy_composition,20,3
mb-mp-e-form-033656,Ho(CrSi)2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-033656.cif,train,-0.4331249810000003,-0.5499990893491153,pred_affine_energy_composition,5,3
mb-mp-e-form-026577,LaNi2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-026577.cif,train,-0.3122082516666668,-0.4184784140273558,pred_affine_energy_composition,6,2
mb-mp-e-form-019733,LaFe5H12,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-019733.cif,train,-0.1603823574133337,-0.2225153956153756,pred_affine_energy_composition,18,3
mb-mp-e-form-033246,Lu2CoGe6,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-033246.cif,train,-0.4296090744444443,-0.4294367298681445,pred_affine_energy_composition,9,3
mb-mp-e-form-079855,Ba2Mn3Tl2Zn2O10,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-079855.cif,train,-1.8590687613357888,-1.7937786638474096,pred_affine_energy_composition,19,5
mb-mp-e-form-125523,NdSmO2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-125523.cif,train,-3.1251185506250003,-3.175774865211026,pred_affine_energy_composition,4,3
mb-mp-e-form-013526,Zn10Fe3,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-013526.cif,train,-0.0294803434615387,-0.1024707933268809,pred_affine_energy_composition,26,2
mb-mp-e-form-131343,Li2ZrF6,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-131343.cif,train,-3.6941740735711113,-3.835663082487005,pred_affine_energy_composition,36,3
mb-mp-e-form-042873,LiTaIr2,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-042873.cif,train,-0.6025063974999991,-0.6155469714211481,pred_affine_energy_composition,4,3
mb-mp-e-form-034900,Sm2InHg,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-034900.cif,train,-0.4751648845833336,-0.4546071263950555,pred_affine_energy_composition,4,3
mb-mp-e-form-025543,CaIn2Cu,<RUNS_ROOT>/official_benchmark_214/matbench_e_form_5fold/fold0/dataset/cifs/mb-mp-e-form-025543.cif,train,-0.2984112804166665,-0.2936447434719378,pred_affine_energy_composition,8,3
