calibration,coefficient,value
element_reference,mu_Z61,0.8436144913447337
element_reference,mu_Z62,0.9589594112734084
element_reference,mu_Z63,-4.662372082300969
element_reference,mu_Z64,-8.533581817494788
element_reference,mu_Z65,1.0014761714089557
element_reference,mu_Z66,1.0775427616621878
element_reference,mu_Z67,1.0837586325753623
element_reference,mu_Z68,1.0719867524083024
element_reference,mu_Z69,1.1382471558862308
element_reference,mu_Z70,4.286623597491825
element_reference,mu_Z71,1.0896747256644053
element_reference,mu_Z72,-4.362828277075432
element_reference,mu_Z73,-6.410096055738913
element_reference,mu_Z74,-6.390270556333141
element_reference,mu_Z75,-6.998375591092018
element_reference,mu_Z76,-5.602113847155173
element_reference,mu_Z77,-3.2253526487301323
element_reference,mu_Z78,-0.43608802363808813
element_reference,mu_Z79,2.2897244293365784
element_reference,mu_Z80,5.2240670023831965
element_reference,mu_Z81,3.1956365141939482
element_reference,mu_Z82,1.8134920510754295
element_reference,mu_Z83,1.583370769625131
element_reference,mu_Z84,0.0
element_reference,mu_Z85,0.0
element_reference,mu_Z86,0.0
element_reference,mu_Z87,0.0
element_reference,mu_Z88,0.0
element_reference,mu_Z89,1.4882163178214733
element_reference,mu_Z90,-1.8153134601237755
element_reference,mu_Z91,-3.9953037666277127
element_reference,mu_Z92,-5.321746180471203
element_reference,mu_Z93,-6.412749245206648
element_reference,mu_Z94,-8.17702955678452
element_reference,mu_Z95,0.0
element_reference,mu_Z96,0.0
element_reference,mu_Z97,0.0
element_reference,mu_Z98,0.0
element_reference,mu_Z99,0.0
element_reference,mu_Z100,0.0
element_reference,mu_Z101,0.0
element_reference,mu_Z102,0.0
element_reference,mu_Z103,0.0
element_reference,mu_Z104,0.0
element_reference,mu_Z105,0.0
element_reference,mu_Z106,0.0
element_reference,mu_Z107,0.0
element_reference,mu_Z108,0.0
element_reference,mu_Z109,0.0
element_reference,mu_Z110,0.0
element_reference,mu_Z111,0.0
element_reference,mu_Z112,0.0
element_reference,mu_Z113,0.0
element_reference,mu_Z114,0.0
element_reference,mu_Z115,0.0
element_reference,mu_Z116,0.0
element_reference,mu_Z117,0.0
element_reference,mu_Z118,0.0
element_reference,bias,-5.530990800789973
affine_energy_composition,alpha_energy,0.9961497150401231
affine_energy_composition,beta_Z1,-2.1041631699033276
affine_energy_composition,beta_Z2,0.0
affine_energy_composition,beta_Z3,-3.7278402481926625
affine_energy_composition,beta_Z4,-1.7820643170377868
affine_energy_composition,beta_Z5,1.2093496232416407
affine_energy_composition,beta_Z6,3.689575649710125
affine_energy_composition,beta_Z7,2.540267313931567
affine_energy_composition,beta_Z8,-1.2190049033988055
affine_energy_composition,beta_Z9,-4.100475365909616
affine_energy_composition,beta_Z10,0.0
affine_energy_composition,beta_Z11,-4.348812614093692
affine_energy_composition,beta_Z12,-3.8833661347629223
affine_energy_composition,beta_Z13,-1.7957182604403965
affine_energy_composition,beta_Z14,-0.024710250197875643
affine_energy_composition,beta_Z15,-0.1241281863336013
affine_energy_composition,beta_Z16,-1.6643826186762785
affine_energy_composition,beta_Z17,-3.910497439716463
affine_energy_composition,beta_Z18,0.0
affine_energy_composition,beta_Z19,-4.4016724241123955
affine_energy_composition,beta_Z20,-3.6688634763872456
affine_energy_composition,beta_Z21,0.7619367858653748
affine_energy_composition,beta_Z22,2.319738239381333
affine_energy_composition,beta_Z23,2.9753127523142386
affine_energy_composition,beta_Z24,3.7621631808154725
affine_energy_composition,beta_Z25,2.80816979187077
affine_energy_composition,beta_Z26,2.792741964529984
affine_energy_composition,beta_Z27,1.5524943627081011
affine_energy_composition,beta_Z28,0.20201501509230654
affine_energy_composition,beta_Z29,-1.413228230025895
affine_energy_composition,beta_Z30,-4.269572305253417
affine_energy_composition,beta_Z31,-2.50291539757578
affine_energy_composition,beta_Z32,-0.8571586867804026
affine_energy_composition,beta_Z33,-1.007643810741773
affine_energy_composition,beta_Z34,-2.238344937215565
affine_energy_composition,beta_Z35,-4.135373674473082
affine_energy_composition,beta_Z36,0.0
affine_energy_composition,beta_Z37,-4.6093614515635934
affine_energy_composition,beta_Z38,-3.986686546894574
affine_energy_composition,beta_Z39,0.8494003719213455
affine_energy_composition,beta_Z40,2.866385726931622
affine_energy_composition,beta_Z41,4.715982296332094
affine_energy_composition,beta_Z42,4.951449342897488
affine_energy_composition,beta_Z43,4.836677089851107
affine_energy_composition,beta_Z44,3.6951417917827527
affine_energy_composition,beta_Z45,1.7897385451728922
affine_energy_composition,beta_Z46,-0.3315335552299074
affine_energy_composition,beta_Z47,-2.6156715994890605
affine_energy_composition,beta_Z48,-4.61608822901318
affine_energy_composition,beta_Z49,-2.879581593573825
affine_energy_composition,beta_Z50,-1.4613755092119893
affine_energy_composition,beta_Z51,-1.4188410938990876
affine_energy_composition,beta_Z52,-2.4532953390946264
affine_energy_composition,beta_Z53,-4.156555752227642
affine_energy_composition,beta_Z54,0.0
affine_energy_composition,beta_Z55,-4.674533899585465
affine_energy_composition,beta_Z56,-3.7097409240075994
affine_energy_composition,beta_Z57,-0.7347117694289519
affine_energy_composition,beta_Z58,0.17769772466938827
affine_energy_composition,beta_Z59,-0.8214169345824571
affine_energy_composition,beta_Z60,-0.8727739279186056
affine_energy_composition,beta_Z61,-0.8398373338049556
affine_energy_composition,beta_Z62,-0.9579783595308825
affine_energy_composition,beta_Z63,4.643051404920619
affine_energy_composition,beta_Z64,8.499867074824907
affine_energy_composition,beta_Z65,-0.9983339690166073
affine_energy_composition,beta_Z66,-1.0752355411478196
affine_energy_composition,beta_Z67,-1.0815197254597928
affine_energy_composition,beta_Z68,-1.0697768920463873
affine_energy_composition,beta_Z69,-1.134420152290532
affine_energy_composition,beta_Z70,-4.269307098789059
affine_energy_composition,beta_Z71,-1.0865157851202452
affine_energy_composition,beta_Z72,4.3419229283630445
affine_energy_composition,beta_Z73,6.384862168153175
affine_energy_composition,beta_Z74,6.3698321199309875
affine_energy_composition,beta_Z75,6.976295506252514
affine_energy_composition,beta_Z76,5.583861779463398
affine_energy_composition,beta_Z77,3.2136826382887733
affine_energy_composition,beta_Z78,0.43367374983143964
affine_energy_composition,beta_Z79,-2.2792474309984607
affine_energy_composition,beta_Z80,-5.201072751743258
affine_energy_composition,beta_Z81,-3.1793077571468014
affine_energy_composition,beta_Z82,-1.8024695876692296
affine_energy_composition,beta_Z83,-1.5736317371887603
affine_energy_composition,beta_Z84,0.0
affine_energy_composition,beta_Z85,0.0
affine_energy_composition,beta_Z86,0.0
affine_energy_composition,beta_Z87,0.0
affine_energy_composition,beta_Z88,0.0
affine_energy_composition,beta_Z89,-1.4811047389562475
affine_energy_composition,beta_Z90,1.8079297894324573
affine_energy_composition,beta_Z91,3.97994618078531
affine_energy_composition,beta_Z92,5.29692577637773
affine_energy_composition,beta_Z93,6.381994811452769
affine_energy_composition,beta_Z94,8.141783238118403
affine_energy_composition,beta_Z95,0.0
affine_energy_composition,beta_Z96,0.0
affine_energy_composition,beta_Z97,0.0
affine_energy_composition,beta_Z98,0.0
affine_energy_composition,beta_Z99,0.0
affine_energy_composition,beta_Z100,0.0
affine_energy_composition,beta_Z101,0.0
affine_energy_composition,beta_Z102,0.0
affine_energy_composition,beta_Z103,0.0
affine_energy_composition,beta_Z104,0.0
affine_energy_composition,beta_Z105,0.0
affine_energy_composition,beta_Z106,0.0
affine_energy_composition,beta_Z107,0.0
affine_energy_composition,beta_Z108,0.0
affine_energy_composition,beta_Z109,0.0
affine_energy_composition,beta_Z110,0.0
affine_energy_composition,beta_Z111,0.0
affine_energy_composition,beta_Z112,0.0
affine_energy_composition,beta_Z113,0.0
affine_energy_composition,beta_Z114,0.0
affine_energy_composition,beta_Z115,0.0
affine_energy_composition,beta_Z116,0.0
affine_energy_composition,beta_Z117,0.0
affine_energy_composition,beta_Z118,0.0
affine_energy_composition,bias,5.506855620108339
composition_only_linear,beta_Z1,0.7398394570237926
composition_only_linear,beta_Z2,0.0
composition_only_linear,beta_Z3,-0.09020355889157493
composition_only_linear,beta_Z4,0.5896571348292791
composition_only_linear,beta_Z5,0.07438652240804133
composition_only_linear,beta_Z6,0.9049752176733312
composition_only_linear,beta_Z7,-0.36788379655070413
composition_only_linear,beta_Z8,-2.666444401193751
composition_only_linear,beta_Z9,-3.1102696498912445
composition_only_linear,beta_Z10,0.0
composition_only_linear,beta_Z11,0.08019561248435858
composition_only_linear,beta_Z12,0.7639688436439454
composition_only_linear,beta_Z13,0.2700569559111012
composition_only_linear,beta_Z14,-0.07142350331046181
composition_only_linear,beta_Z15,-0.07483804488161927
composition_only_linear,beta_Z16,-1.038913481728645
composition_only_linear,beta_Z17,-1.2150700297447088
composition_only_linear,beta_Z18,0.0
composition_only_linear,beta_Z19,0.06780107254492834
composition_only_linear,beta_Z20,-0.6743107016818801
composition_only_linear,beta_Z21,-0.3634636453680596
composition_only_linear,beta_Z22,-0.861422034219669
composition_only_linear,beta_Z23,0.14468749446926918
composition_only_linear,beta_Z24,0.8157191633539848
composition_only_linear,beta_Z25,0.4277317566550691
composition_only_linear,beta_Z26,1.0908294856862482
composition_only_linear,beta_Z27,1.0785298402383354
composition_only_linear,beta_Z28,0.560446308225481
composition_only_linear,beta_Z29,0.8984491777783731
composition_only_linear,beta_Z30,0.7352429526824831
composition_only_linear,beta_Z31,0.3753730331604827
composition_only_linear,beta_Z32,0.309443589097444
composition_only_linear,beta_Z33,0.1811482899931099
composition_only_linear,beta_Z34,-0.7197515328728165
composition_only_linear,beta_Z35,-0.9769195750426518
composition_only_linear,beta_Z36,0.0
composition_only_linear,beta_Z37,0.0009373758671201023
composition_only_linear,beta_Z38,-0.8962868655120658
composition_only_linear,beta_Z39,-0.038454255764905444
composition_only_linear,beta_Z40,-0.3869853852727991
composition_only_linear,beta_Z41,0.11000799083768545
composition_only_linear,beta_Z42,1.0858700703207278
composition_only_linear,beta_Z43,1.260870182374829
composition_only_linear,beta_Z44,0.4810405921585329
composition_only_linear,beta_Z45,0.0389407731165987
composition_only_linear,beta_Z46,0.2408467183868727
composition_only_linear,beta_Z47,1.0679644908631383
composition_only_linear,beta_Z48,0.7642028896083074
composition_only_linear,beta_Z49,0.6170138026966441
composition_only_linear,beta_Z50,0.5034879974439399
composition_only_linear,beta_Z51,0.4570174327609072
composition_only_linear,beta_Z52,0.14696191053997634
composition_only_linear,beta_Z53,-0.38502356937993854
composition_only_linear,beta_Z54,0.0
composition_only_linear,beta_Z55,0.018664077687760287
composition_only_linear,beta_Z56,-0.8649662953863657
composition_only_linear,beta_Z57,-0.6514086860689489
composition_only_linear,beta_Z58,-0.8030103483564878
composition_only_linear,beta_Z59,-0.05531242934985943
composition_only_linear,beta_Z60,-0.38607191291149606
composition_only_linear,beta_Z61,0.13743427712692557
composition_only_linear,beta_Z62,-0.7041181381887988
composition_only_linear,beta_Z63,-0.3555727719911794
composition_only_linear,beta_Z64,-0.22280459100270786
composition_only_linear,beta_Z65,-0.18533861185875553
composition_only_linear,beta_Z66,-0.4782675607943255
composition_only_linear,beta_Z67,-0.5022258584388047
composition_only_linear,beta_Z68,-0.49799803122813063
composition_only_linear,beta_Z69,-0.1442523181132108
composition_only_linear,beta_Z70,0.21087688925002374
composition_only_linear,beta_Z71,-0.2691899159796078
composition_only_linear,beta_Z72,-1.0666890578403656
composition_only_linear,beta_Z73,-0.14363388122014892
composition_only_linear,beta_Z74,1.0820201704927925
composition_only_linear,beta_Z75,1.263754571803784
composition_only_linear,beta_Z76,0.8617094086288712
composition_only_linear,beta_Z77,0.1944469405578121
composition_only_linear,beta_Z78,-0.19090817363316534
composition_only_linear,beta_Z79,0.4314139346244954
composition_only_linear,beta_Z80,0.748065101587843
composition_only_linear,beta_Z81,1.0453266861110708
composition_only_linear,beta_Z82,1.049315065652598
composition_only_linear,beta_Z83,0.9461023255469027
composition_only_linear,beta_Z84,0.0
composition_only_linear,beta_Z85,0.0
composition_only_linear,beta_Z86,0.0
composition_only_linear,beta_Z87,0.0
composition_only_linear,beta_Z88,0.0
composition_only_linear,beta_Z89,0.3588518129000425
composition_only_linear,beta_Z90,-0.10233964604757817
composition_only_linear,beta_Z91,0.006657153691786594
composition_only_linear,beta_Z92,-1.1245933953713863
composition_only_linear,beta_Z93,-1.5747826638365978
composition_only_linear,beta_Z94,-0.9771393567293597
composition_only_linear,beta_Z95,0.0
composition_only_linear,beta_Z96,0.0
composition_only_linear,beta_Z97,0.0
composition_only_linear,beta_Z98,0.0
composition_only_linear,beta_Z99,0.0
composition_only_linear,beta_Z100,0.0
composition_only_linear,beta_Z101,0.0
composition_only_linear,beta_Z102,0.0
composition_only_linear,beta_Z103,0.0
composition_only_linear,beta_Z104,0.0
composition_only_linear,beta_Z105,0.0
composition_only_linear,beta_Z106,0.0
composition_only_linear,beta_Z107,0.0
composition_only_linear,beta_Z108,0.0
composition_only_linear,beta_Z109,0.0
composition_only_linear,beta_Z110,0.0
composition_only_linear,beta_Z111,0.0
composition_only_linear,beta_Z112,0.0
composition_only_linear,beta_Z113,0.0
composition_only_linear,beta_Z114,0.0
composition_only_linear,beta_Z115,0.0
composition_only_linear,beta_Z116,0.0
composition_only_linear,beta_Z117,0.0
composition_only_linear,beta_Z118,0.0
composition_only_linear,bias,-0.7374648360084839
